1604.600000,-4.6190E-009,1604.600000,-4.6190E-009,1604.600000,-4.6190E-009
1604.650000,2.5900E-008,1604.650000,2.5900E-008,1604.650000,2.5900E-008
1604.700000,1.9050E-008,1604.700000,1.9050E-008,1604.700000,1.9050E-008
1604.750000,5.7770E-008,1604.750000,5.7770E-008,1604.750000,5.7770E-008
1604.800000,-2.9620E-009,1604.800000,-2.9620E-009,1604.800000,-2.9620E-009
1604.850000,9.3270E-009,1604.850000,9.3270E-009,1604.850000,9.3270E-009
1604.900000,6.9080E-009,1604.900000,6.9080E-009,1604.900000,6.9080E-009
1604.950000,2.6190E-008,1604.950000,2.6190E-008,1604.950000,2.6190E-008
1605.000000,-3.0310E-008,1605.000000,-3.0310E-008,1605.000000,-3.0310E-008
1605.050000,3.0990E-008,1605.050000,3.0990E-008,1605.050000,3.0990E-008
1605.100000,1.9510E-008,1605.100000,1.9510E-008,1605.100000,1.9510E-008
1605.150000,-3.5880E-008,1605.150000,-3.5880E-008,1605.150000,-3.5880E-008
1605.200000,-3.3410E-009,1605.200000,-3.3410E-009,1605.200000,-3.3410E-009
1605.250000,2.2590E-008,1605.250000,2.2590E-008,1605.250000,2.2590E-008
1605.300000,-1.3810E-009,1605.300000,-1.3810E-009,1605.300000,-1.3810E-009
1605.350000,5.7210E-008,1605.350000,5.7210E-008,1605.350000,5.7210E-008
1605.400000,4.1660E-008,1605.400000,4.1660E-008,1605.400000,4.1660E-008
1605.450000,1.1720E-008,1605.450000,1.1720E-008,1605.450000,1.1720E-008
1605.500000,3.8050E-008,1605.500000,3.8050E-008,1605.500000,3.8050E-008
1605.550000,2.3350E-008,1605.550000,2.3350E-008,1605.550000,2.3350E-008
1605.600000,-1.6860E-008,1605.600000,-1.6860E-008,1605.600000,-1.6860E-008
1605.650000,2.9600E-008,1605.650000,2.9600E-008,1605.650000,2.9600E-008
1605.700000,1.4170E-008,1605.700000,1.4170E-008,1605.700000,1.4170E-008
1605.750000,-1.5070E-008,1605.750000,-1.5070E-008,1605.750000,-1.5070E-008
1605.800000,2.1740E-008,1605.800000,2.1740E-008,1605.800000,2.1740E-008
1605.850000,4.4510E-008,1605.850000,4.4510E-008,1605.850000,4.4510E-008
1605.900000,5.7430E-008,1605.900000,5.7430E-008,1605.900000,5.7430E-008
1605.950000,-2.2240E-008,1605.950000,-2.2240E-008,1605.950000,-2.2240E-008
1606.000000,5.4090E-008,1606.000000,5.4090E-008,1606.000000,5.4090E-008
1606.050000,8.3490E-008,1606.050000,8.3490E-008,1606.050000,8.3490E-008
1606.100000,4.5490E-009,1606.100000,4.5490E-009,1606.100000,4.5490E-009
1606.150000,8.4880E-008,1606.150000,8.4880E-008,1606.150000,8.4880E-008
1606.200000,1.3590E-008,1606.200000,1.3590E-008,1606.200000,1.3590E-008
1606.250000,6.5790E-009,1606.250000,6.5790E-009,1606.250000,6.5790E-009
1606.300000,5.4540E-008,1606.300000,5.4540E-008,1606.300000,5.4540E-008
1606.350000,-5.6450E-009,1606.350000,-5.6450E-009,1606.350000,-5.6450E-009
1606.400000,1.9820E-008,1606.400000,1.9820E-008,1606.400000,1.9820E-008
1606.450000,4.9900E-008,1606.450000,4.9900E-008,1606.450000,4.9900E-008
1606.500000,3.6430E-008,1606.500000,3.6430E-008,1606.500000,3.6430E-008
1606.550000,4.8130E-008,1606.550000,4.8130E-008,1606.550000,4.8130E-008
1606.600000,2.7750E-008,1606.600000,2.7750E-008,1606.600000,2.7750E-008
1606.650000,3.5380E-008,1606.650000,3.5380E-008,1606.650000,3.5380E-008
1606.700000,-1.5920E-008,1606.700000,-1.5920E-008,1606.700000,-1.5920E-008
1606.750000,2.8310E-008,1606.750000,2.8310E-008,1606.750000,2.8310E-008
1606.800000,1.1150E-008,1606.800000,1.1150E-008,1606.800000,1.1150E-008
1606.850000,6.1970E-009,1606.850000,6.1970E-009,1606.850000,6.1970E-009
1606.900000,-6.5510E-009,1606.900000,-6.5510E-009,1606.900000,-6.5510E-009
1606.950000,1.8160E-008,1606.950000,1.8160E-008,1606.950000,1.8160E-008
